codgeo,libgeo,dclt,l_dclt,nbflux_c16_actocc15p
"38450",Saint-Quentin-sur-Isère,"38399",Saint-Jean-de-Bournay,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,"38416",Saint-Marcellin,"9.8070296347"
"38450",Saint-Quentin-sur-Isère,"38421",Saint-Martin-d'Hères,"9.8070296347"
"38450",Saint-Quentin-sur-Isère,"38450",Saint-Quentin-sur-Isère,"171.62301861"
"38450",Saint-Quentin-sur-Isère,"38474",Sassenage,"14.710544452"
"38450",Saint-Quentin-sur-Isère,"38486",Seyssins,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,"38516",La Tronche,"14.710544452"
"38450",Saint-Quentin-sur-Isère,"38517",Tullins,"19.614059269"
"38450",Saint-Quentin-sur-Isère,"38540",Veurey-Voroize,"24.517574087"
"38450",Saint-Quentin-sur-Isère,"38545",Vif,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,"38559",Vinay,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,"38563",Voiron,"19.614059269"
"38450",Saint-Quentin-sur-Isère,"38565",Voreppe,"9.8070296347"
"38450",Saint-Quentin-sur-Isère,"38566",Vourey,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,"73065",Chambéry,"4.9035148174"
"38450",Saint-Quentin-sur-Isère,SUC1L,GENEVE,"4.9035148174"
"38451",Saint-Romain-de-Jalionas,"01047",Blyes,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"01053",Bourg-en-Bresse,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"01202",Lagnieu,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"01224",Loyettes,"34.241877256"
"38451",Saint-Romain-de-Jalionas,"01262",Montluel,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"01345",Saint-Denis-en-Bugey,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"01378",Saint-Maurice-de-Gourdans,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"01390",Saint-Vulbas,"68.483754513"
"38451",Saint-Romain-de-Jalionas,"07010",Annonay,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"21231",Dijon,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"26198",Montélimar,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"26325",Saint-Rambert-d'Albon,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"26330",Saint-Sorlin-en-Valloire,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"31555",Toulouse,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38011",Anthon,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38026",La Balme-les-Grottes,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"38053",Bourgoin-Jallieu,"63.592057762"
"38451",Saint-Romain-de-Jalionas,"38085",Charvieu-Chavagneux,"24.458483755"
"38451",Saint-Romain-de-Jalionas,"38097",Chavanoz,"48.916967509"
"38451",Saint-Romain-de-Jalionas,"38138",Crémieu,"78.267148014"
"38451",Saint-Romain-de-Jalionas,"38144",Diémoz,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38184",Grenay,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38185",Grenoble,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"38190",Hières-sur-Amby,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38193",L'Isle-d'Abeau,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"38197",Janneyrias,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38247",Montalieu-Vercieu,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"38253",Les Deux Alpes,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38281",Noyarey,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38316",Pont-de-Chéruy,"83.158844765"
"38451",Saint-Romain-de-Jalionas,"38337",Rives,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38348",Ruy-Montceau,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38374",Saint-Chef,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38416",Saint-Marcellin,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38449",Saint-Quentin-Fallavier,"48.916967509"
"38451",Saint-Romain-de-Jalionas,"38451",Saint-Romain-de-Jalionas,"205.45126354"
"38451",Saint-Romain-de-Jalionas,"38507",Tignieu-Jameyzieu,"112.50902527"
"38451",Saint-Romain-de-Jalionas,"38515",Trept,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38530",Vaulx-Milieu,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38537",La Verpillière,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38554",Villemoirieu,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"38557",Villette-d'Anthon,"44.025270758"
"38451",Saint-Romain-de-Jalionas,"59378",Marcq-en-Baroeul,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"63019",Aulnat,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69029",Bron,"19.566787004"
"38451",Saint-Romain-de-Jalionas,"69044",Charbonnières-les-Bains,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69127",Marcy-l'Étoile,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69199",Saint-Fons,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69204",Saint-Genis-Laval,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69256",Vaulx-en-Velin,"24.458483755"
"38451",Saint-Romain-de-Jalionas,"69259",Vénissieux,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69266",Villeurbanne,"29.350180505"
"38451",Saint-Romain-de-Jalionas,"69270",Chaponnay,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69271",Chassieu,"44.025270758"
"38451",Saint-Romain-de-Jalionas,"69275",Décines-Charpieu,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69277",Genas,"34.241877256"
"38451",Saint-Romain-de-Jalionas,"69278",Genay,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69279",Jonage,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69282",Meyzieu,"44.025270758"
"38451",Saint-Romain-de-Jalionas,"69283",Mions,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"69285",Pusignan,"24.458483755"
"38451",Saint-Romain-de-Jalionas,"69286",Rillieux-la-Pape,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69287",Saint-Bonnet-de-Mure,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69290",Saint-Priest,"44.025270758"
"38451",Saint-Romain-de-Jalionas,"69297",Ternay,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"69299",Colombier-Saugnieu,"34.241877256"
"38451",Saint-Romain-de-Jalionas,"69381",Lyon 1er Arrondissement,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"69383",Lyon 3e Arrondissement,"83.158844765"
"38451",Saint-Romain-de-Jalionas,"69386",Lyon 6e Arrondissement,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69387",Lyon 7e Arrondissement,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69388",Lyon 8e Arrondissement,"14.675090253"
"38451",Saint-Romain-de-Jalionas,"69389",Lyon 9e Arrondissement,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"73226",Saint-Béron,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"73329",Voglans,"4.8916967509"
"38451",Saint-Romain-de-Jalionas,"74225",Rumilly,"9.7833935018"
"38451",Saint-Romain-de-Jalionas,"75102",Paris 2e Arrondissement,"4.8916967509"
"38452",Saint-Romain-de-Surieu,"26009",Andancette,"5"
"38452",Saint-Romain-de-Surieu,"26064",Chabeuil,"5"
"38452",Saint-Romain-de-Surieu,"26330",Saint-Sorlin-en-Valloire,"5"
"38452",Saint-Romain-de-Surieu,"38017",Assieu,"5"
"38452",Saint-Romain-de-Surieu,"38034",Beaurepaire,"5"
"38452",Saint-Romain-de-Surieu,"38298",Le Péage-de-Roussillon,"5"
"38452",Saint-Romain-de-Surieu,"38336",Reventin-Vaugris,"5"
"38452",Saint-Romain-de-Surieu,"38340",Les Roches-de-Condrieu,"5"
"38452",Saint-Romain-de-Surieu,"38344",Roussillon,"20"
"38452",Saint-Romain-de-Surieu,"38378",Saint-Clair-du-Rhône,"5"
"38452",Saint-Romain-de-Surieu,"38425",Saint-Maurice-l'Exil,"15"
"38452",Saint-Romain-de-Surieu,"38452",Saint-Romain-de-Surieu,"25"
"38452",Saint-Romain-de-Surieu,"38468",Salaise-sur-Sanne,"10"
"38452",Saint-Romain-de-Surieu,"38544",Vienne,"5"
"38452",Saint-Romain-de-Surieu,"69091",Givors,"5"
"38452",Saint-Romain-de-Surieu,"69152",Pierre-Bénite,"5"
"38452",Saint-Romain-de-Surieu,"69283",Mions,"5"
"38452",Saint-Romain-de-Surieu,"69386",Lyon 6e Arrondissement,"5"
"38452",Saint-Romain-de-Surieu,"93066",Saint-Denis,"5"
"38453",Saint-Romans,"07102",Guilherand-Granges,"5.0225479143"
"38453",Saint-Romans,"26058",Bourg-lès-Valence,"10.045095829"
"38453",Saint-Romans,"26088",Chatuzange-le-Goubet,"10.045095829"
"38453",Saint-Romans,"26252",Portes-lès-Valence,"10.045095829"
"38453",Saint-Romans,"26281",Romans-sur-Isère,"10.045095829"
"38453",Saint-Romans,"26307",Saint-Jean-en-Royans,"5.0225479143"
"38453",Saint-Romans,"26320",Saint-Nazaire-en-Royans,"5.0225479143"
"38453",Saint-Romans,"26331",Saint-Thomas-en-Royans,"5.0225479143"
"38453",Saint-Romans,"26362",Valence,"10.045095829"
"38453",Saint-Romans,"38018",Auberives-en-Royans,"5.0225479143"
"38453",Saint-Romans,"38057",Bresson,"5.0225479143"
"38453",Saint-Romans,"38058",Brézins,"5.0225479143"
"38453",Saint-Romans,"38095",Chatte,"60.270574972"
"38453",Saint-Romans,"38099",Chevrières,"10.045095829"
"38453",Saint-Romans,"38158",Eybens,"5.0225479143"
"38453",Saint-Romans,"38179",Gières,"10.045095829"
"38453",Saint-Romans,"38185",Grenoble,"80.360766629"
"38453",Saint-Romans,"38195",Izeron,"5.0225479143"
"38453",Saint-Romans,"38281",Noyarey,"5.0225479143"
"38453",Saint-Romans,"38317",Le Pont-de-Claix,"5.0225479143"
"38453",Saint-Romans,"38319",Pont-en-Royans,"5.0225479143"
"38453",Saint-Romans,"38332",Renage,"5.0225479143"
"38453",Saint-Romans,"38338",La Rivière,"15.067643743"
"38453",Saint-Romans,"38382",Saint-Égrève,"10.045095829"
"38453",Saint-Romans,"38390",Saint-Gervais,"5.0225479143"
"38453",Saint-Romans,"38394",Saint-Hilaire-du-Rosier,"5.0225479143"
"38453",Saint-Romans,"38409",Saint-Just-de-Claix,"25.112739572"
"38453",Saint-Romans,"38416",Saint-Marcellin,"180.81172492"
"38453",Saint-Romans,"38443",Saint-Pierre-de-Chérennes,"5.0225479143"
"38453",Saint-Romans,"38449",Saint-Quentin-Fallavier,"5.0225479143"
"38453",Saint-Romans,"38453",Saint-Romans,"135.60879369"
"38453",Saint-Romans,"38454",Saint-Sauveur,"5.0225479143"
"38453",Saint-Romans,"38463",Saint-Vérand,"10.045095829"
"38453",Saint-Romans,"38485",Seyssinet-Pariset,"5.0225479143"
"38453",Saint-Romans,"38486",Seyssins,"5.0225479143"
"38453",Saint-Romans,"38500",Têche,"5.0225479143"
"38453",Saint-Romans,"38516",La Tronche,"15.067643743"
"38453",Saint-Romans,"38548",Villard-de-Lans,"5.0225479143"
"38453",Saint-Romans,"38559",Vinay,"40.180383315"
"38453",Saint-Romans,"38565",Voreppe,"5.0225479143"
"38453",Saint-Romans,"63178",Issoire,"5.0225479143"
"38453",Saint-Romans,"69386",Lyon 6e Arrondissement,"5.0225479143"
"38453",Saint-Romans,"69387",Lyon 7e Arrondissement,"5.0225479143"
"38453",Saint-Romans,"73215",Valgelon-La Rochette,"5.0225479143"
"38453",Saint-Romans,"85194",Les Sables-d'Olonne,"5.0225479143"
"38453",Saint-Romans,BE219,IXELLES(ELSENE),"5.0225479143"
"38454",Saint-Sauveur,"07181",Le Pouzin,"4.8545314276"
"38454",Saint-Sauveur,"26210",Valherbasse,"4.7892243097"
"38454",Saint-Sauveur,"26217",La Motte-Fanjas,"5.0558447919"
"38454",Saint-Sauveur,"26281",Romans-sur-Isère,"9.7752605182"
"38454",Saint-Sauveur,"26320",Saint-Nazaire-en-Royans,"4.9878294422"
"38454",Saint-Sauveur,"26323",Saint-Paul-lès-Romans,"5.0558447919"
"38454",Saint-Sauveur,"26362",Valence,"9.9756588845"
"38454",Saint-Sauveur,"26379",Granges-les-Beaumont,"4.9878294422"
"38454",Saint-Sauveur,"38033",Beaulieu,"5.1247876166"
"38454",Saint-Sauveur,"38036",Beauvoir-en-Royans,"4.9207290906"
"38454",Saint-Sauveur,"38058",Brézins,"4.9207290906"
"38454",Saint-Sauveur,"38095",Chatte,"49.618079094"
"38454",Saint-Sauveur,"38126",Corenc,"4.9207290906"
"38454",Saint-Sauveur,"38158",Eybens,"4.8545314276"
"38454",Saint-Sauveur,"38169",Fontaine,"5.0558447919"
"38454",Saint-Sauveur,"38170",Fontanil-Cornillon,"4.9878294422"
"38454",Saint-Sauveur,"38185",Grenoble,"70.042833342"
"38454",Saint-Sauveur,"38229",Meylan,"15.032418674"
"38454",Saint-Sauveur,"38239",Moirans,"14.966221011"
"38454",Saint-Sauveur,"38248",Montaud,"4.9878294422"
"38454",Saint-Sauveur,"38278",Notre-Dame-de-l'Osier,"5.0558447919"
"38454",Saint-Sauveur,"38317",Le Pont-de-Claix,"5.0558447919"
"38454",Saint-Sauveur,"38394",Saint-Hilaire-du-Rosier,"5.0558447919"
"38454",Saint-Sauveur,"38409",Saint-Just-de-Claix,"24.738748845"
"38454",Saint-Sauveur,"38410",Saint-Lattier,"9.8423608699"
"38454",Saint-Sauveur,"38416",Saint-Marcellin,"149.39914099"
"38454",Saint-Sauveur,"38421",Saint-Martin-d'Hères,"4.8545314276"
"38454",Saint-Sauveur,"38450",Saint-Quentin-sur-Isère,"19.817117066"
"38454",Saint-Sauveur,"38453",Saint-Romans,"24.873876856"
"38454",Saint-Sauveur,"38454",Saint-Sauveur,"154.43343994"
"38454",Saint-Sauveur,"38485",Seyssinet-Pariset,"4.9207290906"
"38454",Saint-Sauveur,"38495",La Sône,"5.0558447919"
"38454",Saint-Sauveur,"38503",La Terrasse,"4.9878294422"
"38454",Saint-Sauveur,"38516",La Tronche,"4.9207290906"
"38454",Saint-Sauveur,"38517",Tullins,"19.890585809"
"38454",Saint-Sauveur,"38540",Veurey-Voroize,"4.9878294422"
"38454",Saint-Sauveur,"38559",Vinay,"70.174288884"
"38454",Saint-Sauveur,"38563",Voiron,"10.111689584"
"38454",Saint-Sauveur,"38565",Voreppe,"4.9207290906"
"38454",Saint-Sauveur,"73303",Ugine,"10"
"38454",Saint-Sauveur,"74010",Annecy,"4.9207290906"
"38455",Saint-Savin,"01053",Bourg-en-Bresse,"10"
"38455",Saint-Savin,"01142",Dagneux,"5"
"38455",Saint-Savin,"01202",Lagnieu,"5"
"38455",Saint-Savin,"01224",Loyettes,"20"
"38455",Saint-Savin,"01276",Niévroz,"5"
"38455",Saint-Savin,"13208",Marseille 8e Arrondissement,"5"
"38455",Saint-Savin,"31150",Cornebarrieu,"5"
"38455",Saint-Savin,"31555",Toulouse,"5"
"38455",Saint-Savin,"38001",Les Abrets en Dauphiné,"10"
"38455",Saint-Savin,"38053",Bourgoin-Jallieu,"380"
"38455",Saint-Savin,"38064",Cessieu,"15"
"38455",Saint-Savin,"38104",Chimilin,"5"
"38455",Saint-Savin,"38138",Crémieu,"5"
"38455",Saint-Savin,"38147",Doissin,"5"
"38455",Saint-Savin,"38149",Domarin,"5"
"38455",Saint-Savin,"38151",Échirolles,"5"
"38455",Saint-Savin,"38152",Eclose-Badinières,"10"
"38455",Saint-Savin,"38174",La Frette,"5"
"38455",Saint-Savin,"38176",Frontonas,"5"
"38455",Saint-Savin,"38193",L'Isle-d'Abeau,"70"
"38455",Saint-Savin,"38223",Maubec,"5"
"38455",Saint-Savin,"38247",Montalieu-Vercieu,"10"
"38455",Saint-Savin,"38261",Morestel,"10"
"38455",Saint-Savin,"38276",Nivolas-Vermelle,"20"
"38455",Saint-Savin,"38316",Pont-de-Chéruy,"15"
"38455",Saint-Savin,"38339",Roche,"5"
"38455",Saint-Savin,"38341",Rochetoirin,"5"
"38455",Saint-Savin,"38348",Ruy-Montceau,"10"
"38455",Saint-Savin,"38374",Saint-Chef,"20"
"38455",Saint-Savin,"38377",Saint-Clair-de-la-Tour,"15"
"38455",Saint-Savin,"38381",Saint-Didier-de-la-Tour,"5"
"38455",Saint-Savin,"38389",Saint-Georges-d'Espéranche,"5"
"38455",Saint-Savin,"38399",Saint-Jean-de-Bournay,"5"
"38455",Saint-Savin,"38401",Saint-Jean-de-Soudain,"5"
"38455",Saint-Savin,"38449",Saint-Quentin-Fallavier,"145"
"38455",Saint-Savin,"38451",Saint-Romain-de-Jalionas,"5"
"38455",Saint-Savin,"38455",Saint-Savin,"415"
"38455",Saint-Savin,"38464",Saint-Victor-de-Cessieu,"5"
"38455",Saint-Savin,"38467",Salagnon,"5"
"38455",Saint-Savin,"38475",Satolas-et-Bonce,"30"
"38455",Saint-Savin,"38487",Seyssuel,"5"
"38455",Saint-Savin,"38494",Soleymieu,"10"
"38455",Saint-Savin,"38507",Tignieu-Jameyzieu,"15"
"38455",Saint-Savin,"38509",La Tour-du-Pin,"35"
"38455",Saint-Savin,"38515",Trept,"10"
"38455",Saint-Savin,"38530",Vaulx-Milieu,"55"
"38455",Saint-Savin,"38537",La Verpillière,"50"
"38455",Saint-Savin,"38540",Veurey-Voroize,"15"
"38455",Saint-Savin,"38553",Villefontaine,"25"
"38455",Saint-Savin,"38554",Villemoirieu,"5"
"38455",Saint-Savin,"42218",Saint-Étienne,"5"
"38455",Saint-Savin,"51112",Chamery,"5"
"38455",Saint-Savin,"69029",Bron,"15"
"38455",Saint-Savin,"69059",Civrieux-d'Azergues,"5"
"38455",Saint-Savin,"69091",Givors,"5"
"38455",Saint-Savin,"69116",Limonest,"10"
"38455",Saint-Savin,"69152",Pierre-Bénite,"5"
"38455",Saint-Savin,"69204",Saint-Genis-Laval,"5"
"38455",Saint-Savin,"69256",Vaulx-en-Velin,"10"
"38455",Saint-Savin,"69259",Vénissieux,"25"
"38455",Saint-Savin,"69266",Villeurbanne,"10"
"38455",Saint-Savin,"69271",Chassieu,"20"
"38455",Saint-Savin,"69273",Corbas,"15"
"38455",Saint-Savin,"69275",Décines-Charpieu,"20"
"38455",Saint-Savin,"69277",Genas,"15"
"38455",Saint-Savin,"69282",Meyzieu,"20"
"38455",Saint-Savin,"69283",Mions,"10"
"38455",Saint-Savin,"69284",Montanay,"5"
"38455",Saint-Savin,"69285",Pusignan,"25"
"38455",Saint-Savin,"69286",Rillieux-la-Pape,"10"
"38455",Saint-Savin,"69287",Saint-Bonnet-de-Mure,"15"
"38455",Saint-Savin,"69288",Saint-Laurent-de-Mure,"10"
"38455",Saint-Savin,"69289",Saint-Pierre-de-Chandieu,"5"
"38455",Saint-Savin,"69290",Saint-Priest,"30"
"38455",Saint-Savin,"69296",Solaize,"5"
"38455",Saint-Savin,"69299",Colombier-Saugnieu,"5"
"38455",Saint-Savin,"69383",Lyon 3e Arrondissement,"50"
"38455",Saint-Savin,"69384",Lyon 4e Arrondissement,"5"
"38455",Saint-Savin,"69385",Lyon 5e Arrondissement,"5"
"38455",Saint-Savin,"69386",Lyon 6e Arrondissement,"25"
"38455",Saint-Savin,"69387",Lyon 7e Arrondissement,"25"
"38455",Saint-Savin,"69388",Lyon 8e Arrondissement,"10"
"38455",Saint-Savin,"73103",Drumettaz-Clarafond,"5"
"38455",Saint-Savin,"73179",La Motte-Servolex,"5"
"38455",Saint-Savin,"73204",Le Pont-de-Beauvoisin,"5"
"38455",Saint-Savin,"74225",Rumilly,"5"
"38455",Saint-Savin,"91377",Massy,"5"
"38456",Châtel-en-Trièves,"05061",Gap,"5"
"38456",Châtel-en-Trièves,"05139",Dévoluy,"4.9806949807"
"38456",Châtel-en-Trièves,"38185",Grenoble,"9.9806949807"
"38456",Châtel-en-Trièves,"38200",Jarrie,"4.9806949807"
"38456",Châtel-en-Trièves,"38226",Mens,"14.980694981"
"38456",Châtel-en-Trièves,"38269",La Mure,"24.922779923"
"38456",Châtel-en-Trièves,"38299",Pellafol,"5"
"38456",Châtel-en-Trièves,"38456",Châtel-en-Trièves,"64.845559846"
"38456",Châtel-en-Trièves,"38499",Susville,"4.9806949807"
"38456",Châtel-en-Trièves,"38524",Varces-Allières-et-Risset,"5"
"38456",Châtel-en-Trièves,"41115",Lignières,"4.9806949807"
"38456",Châtel-en-Trièves,"83137",Toulon,"5"
"38457",Saint-Siméon-de-Bressieux,"38013",Apprieu,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38015",Artas,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38034",Beaurepaire,"19.9292557"
"38457",Saint-Siméon-de-Bressieux,"38053",Bourgoin-Jallieu,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38058",Brézins,"54.805453176"
"38457",Saint-Siméon-de-Bressieux,"38087",Chasse-sur-Rhône,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38099",Chevrières,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38118",Colombe,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38130",La Côte-Saint-André,"144.48710383"
"38457",Saint-Siméon-de-Bressieux,"38133",Coublevie,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38151",Échirolles,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38180",Gillonnay,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38182",Le Grand-Lemps,"24.911569626"
"38457",Saint-Siméon-de-Bressieux,"38185",Grenoble,"29.893883551"
"38457",Saint-Siméon-de-Bressieux,"38194",Izeaux,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38218",Marcilloles,"19.9292557"
"38457",Saint-Siméon-de-Bressieux,"38229",Meylan,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38239",Moirans,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"38270",La Murette,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38300",Penol,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38324",Primarette,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38336",Reventin-Vaugris,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38337",Rives,"24.911569626"
"38457",Saint-Siméon-de-Bressieux,"38369",Sainte-Blandine,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38382",Saint-Égrève,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38384",Saint-Étienne-de-Saint-Geoirs,"119.5755342"
"38457",Saint-Siméon-de-Bressieux,"38399",Saint-Jean-de-Bournay,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38400",Saint-Jean-de-Moirans,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38421",Saint-Martin-d'Hères,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"38423",Saint-Martin-le-Vinoux,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38440",Saint-Pierre-de-Bressieux,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38449",Saint-Quentin-Fallavier,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"38454",Saint-Sauveur,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38457",Saint-Siméon-de-Bressieux,"279.00957981"
"38457",Saint-Siméon-de-Bressieux,"38473",Sardieu,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38474",Sassenage,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38479",Porte-des-Bonnevaux,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38490",Sillans,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38496",Sonnay,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38517",Tullins,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38523",Varacieux,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38524",Varces-Allières-et-Risset,"9.9646278502"
"38457",Saint-Siméon-de-Bressieux,"38540",Veurey-Voroize,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"38559",Vinay,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"38561",Viriville,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"38563",Voiron,"44.840825326"
"38457",Saint-Siméon-de-Bressieux,"38565",Voreppe,"14.946941775"
"38457",Saint-Siméon-de-Bressieux,"69029",Bron,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"69271",Chassieu,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"69299",Colombier-Saugnieu,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"73051",Le Bourget-du-Lac,"4.9823139251"
"38457",Saint-Siméon-de-Bressieux,"91235",Fleury-Mérogis,"4.9823139251"
"38458",Saint-Sorlin-de-Morestel,"01224",Loyettes,"5.4893651216"
